"prv_code","city_code","area_code","dept_code","li_code","area_name"
"68","000","00","001","0112","東埔里"
"68","000","00","001","0114","東山里"
"68","000","00","001","0113","東門里"
"68","000","00","001","0103","武陵里"
"68","000","00","001","0108","民生里"
"68","000","00","001","0111","永安里"
"68","000","00","001","0109","永興里"
"68","000","00","001","0110","汴洲里"
"68","000","00","001","0153","泰山里"
"68","000","00","001","0128","玉山里"
"68","000","00","001","0175","瑞慶里"
"68","000","00","001","0179","福元里"
"68","000","00","001","0144","福安里"
"68","000","00","001","0133","福林里"
"68","000","00","001","0161","自強里"
"68","000","00","001","0151","莊敬里"
"68","000","00","001","0115","萬壽里"
"68","000","00","001","0118","西埔里"
"68","000","00","001","0125","西湖里"
"68","000","00","001","0119","西門里"
"68","000","00","001","0141","豐林里"
"68","000","00","001","0116","長安里"
"68","000","00","001","0163","長德里"
"68","000","00","001","0107","長美里"
"68","000","00","001","0132","雲林里"
"68","000","00","001","0138","青溪里"
"68","000","00","001","0171","龍壽里"
"68","000","00","001","0160","龍安里"
"68","000","00","001","0135","龍山里"
"68","000","00","001","0136","龍岡里"
"68","000","00","001","0156","龍祥里"
"68","000","00","001","0159","龍鳳里"
"68","000","00","002","0248","三民里"
"68","000","00","002","0226","中原里"
"68","000","00","002","0210","中堅里"
"68","000","00","002","0228","中壢里"
"68","000","00","002","0215","中央里"
"68","000","00","002","0268","中山里"
"68","000","00","002","0240","中建里"
"68","000","00","002","0250","中榮里"
"68","000","00","002","0219","中正里"
"68","000","00","002","0281","中興里"
"68","000","00","002","0244","五權里"
"68","000","00","002","0264","五福里"
"68","000","00","002","0275","仁和里"
"68","000","00","002","0203","仁德里"
"68","000","00","002","0213","仁愛里"
"68","000","00","002","0230","仁祥里"
"68","000","00","002","0272","仁福里"
"68","000","00","002","0212","仁美里"
"68","000","00","002","0270","仁義里"
"68","000","00","002","0237","信義里"
"68","000","00","002","0279","健行里"
"68","000","00","002","0207","光明里"
"68","000","00","002","0251","內厝里"
"68","000","00","002","0205","內壢里"
"68","000","00","002","0227","內定里"
"68","000","00","002","0259","和平里"
"68","000","00","002","0249","山東里"
"68","000","00","002","0273","幸福里"
"68","000","00","002","0242","後寮里"
"68","000","00","002","0233","復興里"
"68","000","00","002","0256","復華里"
"68","000","00","002","0269","德義里"
"68","000","00","002","0257","忠孝里"
"68","000","00","002","0236","忠福里"
"68","000","00","002","0218","忠義里"
"68","000","00","002","0206","成功里"
"68","000","00","002","0252","振興里"
"68","000","00","002","0234","文化里"
"68","000","00","002","0224","新明里"
"68","000","00","002","0225","新興里"
"68","000","00","002","0214","新街里"
"68","000","00","002","0262","明德里"
"68","000","00","002","0216","普仁里"
"68","000","00","002","0261","普強里"
"68","000","00","002","0260","普忠里"
"68","000","00","002","0253","普慶里"
"68","000","00","002","0217","普義里"
"68","000","00","002","0247","月眉里"
"68","000","00","002","0221","東興里"
"68","000","00","002","0284","林森里"
"68","000","00","002","0266","正義里"
"68","000","00","002","0231","水尾里"
"68","000","00","002","0255","永光里"
"68","000","00","002","0274","永福里"
"68","000","00","002","0204","永興里"
"68","000","00","002","0222","洽溪里"
"68","000","00","002","0238","石頭里"
"68","000","00","002","0258","福德里"
"68","000","00","002","0223","篤行里"
"68","000","00","002","0283","自信里"
"68","000","00","002","0209","自強里"
"68","000","00","002","0278","自治里"
"68","000","00","002","0208","自立里"
"68","000","00","002","0263","至善里"
"68","000","00","002","0220","興仁里"
"68","000","00","002","0241","興南里"
"68","000","00","002","0254","興和里"
"68","000","00","002","0235","興國里"
"68","000","00","002","0280","興平里"
"68","000","00","002","0245","舊明里"
"68","000","00","002","0246","芝芭里"
"68","000","00","002","0277","莊敬里"
"68","000","00","002","0271","華勛里"
"68","000","00","002","0276","華愛里"
"68","000","00","002","0243","過嶺里"
"68","000","00","002","0285","金華里"
"68","000","00","002","0232","青埔里"
"68","000","00","002","0267","龍安里"
"68","000","00","002","0229","龍岡里"
"68","000","00","002","0201","龍平里"
"68","000","00","002","0265","龍德里"
"68","000","00","002","0282","龍慈里"
"68","000","00","002","0202","龍昌里"
"68","000","00","002","0239","龍東里"
"68","000","00","002","0211","龍興里"
"68","000","00","003","0304","一德里"
"68","000","00","003","0303","一心里"
"68","000","00","003","0324","三元里"
"68","000","00","003","0314","中新里"
"68","000","00","003","0327","仁和里"
"68","000","00","003","0317","仁善里"
"68","000","00","003","0318","仁愛里"
"68","000","00","003","0326","仁文里"
"68","000","00","003","0319","仁武里"
"68","000","00","003","0328","仁美里"
"68","000","00","003","0315","仁義里"
"68","000","00","003","0316","僑愛里"
"68","000","00","003","0323","光明里"
"68","000","00","003","0321","南興里"
"68","000","00","003","0320","員林里"
"68","000","00","003","0311","康安里"
"68","000","00","003","0309","復興里"
"68","000","00","003","0310","新峰里"
"68","000","00","003","0305","月眉里"
"68","000","00","003","0306","永福里"
"68","000","00","003","0322","瑞源里"
"68","000","00","003","0313","瑞興里"
"68","000","00","003","0325","田心里"
"68","000","00","003","0302","福仁里"
"68","000","00","003","0308","福安里"
"68","000","00","003","0307","美華里"
"68","000","00","003","0312","義和里"
"68","000","00","003","0301","興和里"
"68","000","00","004","0440","三民里"
"68","000","00","004","0424","三湖里"
"68","000","00","004","0425","上湖里"
"68","000","00","004","0408","上田里"
"68","000","00","004","0426","中山里"
"68","000","00","004","0418","仁美里"
"68","000","00","004","0419","光華里"
"68","000","00","004","0422","員本里"
"68","000","00","004","0414","四維里"
"68","000","00","004","0411","埔心里"
"68","000","00","004","0410","大同里"
"68","000","00","004","0405","大平里"
"68","000","00","004","0420","富岡里"
"68","000","00","004","0438","富豐里"
"68","000","00","004","0432","新榮里"
"68","000","00","004","0406","東流里"
"68","000","00","004","0409","梅新里"
"68","000","00","004","0415","梅溪里"
"68","000","00","004","0427","楊明里"
"68","000","00","004","0401","楊梅里"
"68","000","00","004","0402","楊江里"
"68","000","00","004","0407","水美里"
"68","000","00","004","0404","永寧里"
"68","000","00","004","0435","永平里"
"68","000","00","004","0423","瑞原里"
"68","000","00","004","0434","瑞坪里"
"68","000","00","004","0413","瑞塘里"
"68","000","00","004","0436","瑞溪里"
"68","000","00","004","0430","秀才里"
"68","000","00","004","0403","紅梅里"
"68","000","00","004","0429","裕成里"
"68","000","00","004","0439","裕新里"
"68","000","00","004","0421","豐野里"
"68","000","00","004","0428","金溪里"
"68","000","00","004","0412","金龍里"
"68","000","00","004","0433","雙榮里"
"68","000","00","004","0431","青山里"
"68","000","00","004","0441","頭湖里"
"68","000","00","004","0437","高上里"
"68","000","00","004","0416","高山里"
"68","000","00","004","0417","高榮里"
"68","000","00","005","0522","上竹里"
"68","000","00","005","0537","上興里"
"68","000","00","005","0533","中山里"
"68","000","00","005","0502","中福里"
"68","000","00","005","0536","中興里"
"68","000","00","005","0509","五福里"
"68","000","00","005","0510","內厝里"
"68","000","00","005","0507","南崁里"
"68","000","00","005","0517","南榮里"
"68","000","00","005","0518","南興里"
"68","000","00","005","0532","吉祥里"
"68","000","00","005","0515","坑口里"
"68","000","00","005","0514","坑子里"
"68","000","00","005","0513","外社里"
"68","000","00","005","0504","大竹里"
"68","000","00","005","0523","宏竹里"
"68","000","00","005","0521","富竹里"
"68","000","00","005","0512","山腳里"
"68","000","00","005","0511","山鼻里"
"68","000","00","005","0501","新興里"
"68","000","00","005","0503","新莊里"
"68","000","00","005","0539","正興里"
"68","000","00","005","0516","海湖里"
"68","000","00","005","0540","濱海里"
"68","000","00","005","0525","營盤里"
"68","000","00","005","0538","營福里"
"68","000","00","005","0524","瓦窯里"
"68","000","00","005","0528","福昌里"
"68","000","00","005","0534","福祿里"
"68","000","00","005","0529","福興里"
"68","000","00","005","0526","羊稠里"
"68","000","00","005","0535","興榮里"
"68","000","00","005","0506","蘆竹里"
"68","000","00","005","0530","蘆興里"
"68","000","00","005","0520","錦中里"
"68","000","00","005","0508","錦興里"
"68","000","00","005","0531","長壽里"
"68","000","00","005","0519","長興里"
"68","000","00","005","0527","順興里"
"68","000","00","006","0610","三石里"
"68","000","00","006","0606","五權里"
"68","000","00","006","0617","內海里"
"68","000","00","006","0618","北港里"
"68","000","00","006","0619","南港里"
"68","000","00","006","0604","和平里"
"68","000","00","006","0616","圳頭里"
"68","000","00","006","0607","埔心里"
"68","000","00","006","0601","大園里"
"68","000","00","006","0608","大海里"
"68","000","00","006","0615","後厝里"
"68","000","00","006","0605","橫峰里"
"68","000","00","006","0614","沙崙里"
"68","000","00","006","0613","海口里"
"68","000","00","006","0603","溪海里"
"68","000","00","006","0602","田心里"
"68","000","00","006","0612","竹圍里"
"68","000","00","006","0611","菓林里"
"68","000","00","007","0713","中興里"
"68","000","00","007","0703","兔坑里"
"68","000","00","007","0709","公西里"
"68","000","00","007","0711","南上里"
"68","000","00","007","0721","南美里"
"68","000","00","007","0704","大同里"
"68","000","00","007","0712","大坑里"
"68","000","00","007","0719","大崗里"
"68","000","00","007","0727","大湖里"
"68","000","00","007","0728","大華里"
"68","000","00","007","0714","山德里"
"68","000","00","007","0705","山福里"
"68","000","00","007","0706","山頂里"
"68","000","00","007","0716","嶺頂里"
"68","000","00","007","0722","幸福里"
"68","000","00","007","0720","文化里"
"68","000","00","007","0731","文青里"
"68","000","00","007","0726","新嶺里"
"68","000","00","007","0730","新興里"
"68","000","00","007","0715","新路里"
"68","000","00","007","0701","楓樹里"
"68","000","00","007","0732","楓福里"
"68","000","00","007","0710","樂善里"
"68","000","00","007","0723","福源里"
"68","000","00","007","0708","精忠里"
"68","000","00","007","0718","舊路里"
"68","000","00","007","0725","迴龍里"
"68","000","00","007","0729","長庚里"
"68","000","00","007","0707","陸光里"
"68","000","00","007","0717","龍壽里"
"68","000","00","007","0724","龍華里"
"68","000","00","007","0702","龜山里"
"68","000","00","008","0826","大仁里"
"68","000","00","008","0824","大信里"
"68","000","00","008","0823","大勇里"
"68","000","00","008","0836","大千里"
"68","000","00","008","0818","大同里"
"68","000","00","008","0817","大和里"
"68","000","00","008","0815","大安里"
"68","000","00","008","0842","大宏里"
"68","000","00","008","0831","大強里"
"68","000","00","008","0821","大忠里"
"68","000","00","008","0841","大愛里"
"68","000","00","008","0835","大慶里"
"68","000","00","008","0819","大成里"
"68","000","00","008","0829","大昌里"
"68","000","00","008","0833","大明里"
"68","000","00","008","0827","大智里"
"68","000","00","008","0837","大榮里"
"68","000","00","008","0830","大正里"
"68","000","00","008","0814","大湳里"
"68","000","00","008","0843","大漢里"
"68","000","00","008","0832","大發里"
"68","000","00","008","0822","大福里"
"68","000","00","008","0834","大竹里"
"68","000","00","008","0820","大義里"
"68","000","00","008","0816","大興里"
"68","000","00","008","0825","大華里"
"68","000","00","008","0848","大順里"
"68","000","00","008","0844","廣德里"
"68","000","00","008","0807","廣興里"
"68","000","00","008","0808","廣隆里"
"68","000","00","008","0847","永豐里"
"68","000","00","008","0805","瑞德里"
"68","000","00","008","0828","瑞泰里"
"68","000","00","008","0804","瑞發里"
"68","000","00","008","0806","瑞祥里"
"68","000","00","008","0840","瑞興里"
"68","000","00","008","0803","瑞豐里"
"68","000","00","008","0813","白鷺里"
"68","000","00","008","0802","福興里"
"68","000","00","008","0809","竹園里"
"68","000","00","008","0801","興仁里"
"68","000","00","008","0838","茄明里"
"68","000","00","008","0811","茄苳里"
"68","000","00","008","0846","陸光里"
"68","000","00","008","0810","霄裡里"
"68","000","00","008","0839","高城里"
"68","000","00","008","0812","高明里"
"68","000","00","008","0845","龍友里"
"68","000","00","009","0916","三和里"
"68","000","00","009","0917","三坑里"
"68","000","00","009","0919","三林里"
"68","000","00","009","0908","三水里"
"68","000","00","009","0909","上林里"
"68","000","00","009","0926","上華里"
"68","000","00","009","0902","中山里"
"68","000","00","009","0910","中正里"
"68","000","00","009","0914","中興里"
"68","000","00","009","0913","九龍里"
"68","000","00","009","0915","佳安里"
"68","000","00","009","0907","八德里"
"68","000","00","009","0906","凌雲里"
"68","000","00","009","0929","北興里"
"68","000","00","009","0918","大平里"
"68","000","00","009","0931","富林里"
"68","000","00","009","0930","建林里"
"68","000","00","009","0928","東興里"
"68","000","00","009","0927","武漢里"
"68","000","00","009","0920","永興里"
"68","000","00","009","0903","烏林里"
"68","000","00","009","0921","烏樹林里"
"68","000","00","009","0922","百年里"
"68","000","00","009","0932","祥和里"
"68","000","00","009","0924","聖德里"
"68","000","00","009","0912","高原里"
"68","000","00","009","0904","高平里"
"68","000","00","009","0901","黃唐里"
"68","000","00","009","0925","龍星里"
"68","000","00","009","0911","龍潭里"
"68","000","00","009","0923","龍祥里"
"68","000","00","010","1022","中正里"
"68","000","00","010","1009","北勢里"
"68","000","00","010","1040","北安里"
"68","000","00","010","1036","北富里"
"68","000","00","010","1010","北興里"
"68","000","00","010","1041","北華里"
"68","000","00","010","1011","北貴里"
"68","000","00","010","1013","南勢里"
"68","000","00","010","1006","宋屋里"
"68","000","00","010","1015","山峰里"
"68","000","00","010","1046","平南里"
"68","000","00","010","1045","平安里"
"68","000","00","010","1043","平興里"
"68","000","00","010","1012","平鎮里"
"68","000","00","010","1034","廣仁里"
"68","000","00","010","1004","廣興里"
"68","000","00","010","1031","廣達里"
"68","000","00","010","1023","建安里"
"68","000","00","010","1003","復旦里"
"68","000","00","010","1042","復興里"
"68","000","00","010","1021","忠貞里"
"68","000","00","010","1007","新勢里"
"68","000","00","010","1026","新安里"
"68","000","00","010","1008","新富里"
"68","000","00","010","1037","新榮里"
"68","000","00","010","1044","新英里"
"68","000","00","010","1035","新貴里"
"68","000","00","010","1024","東勢里"
"68","000","00","010","1025","東安里"
"68","000","00","010","1018","東社里"
"68","000","00","010","1016","湧光里"
"68","000","00","010","1030","湧安里"
"68","000","00","010","1029","湧豐里"
"68","000","00","010","1032","福林里"
"68","000","00","010","1005","義民里"
"68","000","00","010","1028","義興里"
"68","000","00","010","1014","莊敬里"
"68","000","00","010","1038","華安里"
"68","000","00","010","1020","貿易里"
"68","000","00","010","1033","金星里"
"68","000","00","010","1039","金陵里"
"68","000","00","010","1027","鎮興里"
"68","000","00","010","1001","雙連里"
"68","000","00","010","1002","高雙里"
"68","000","00","010","1017","龍恩里"
"68","000","00","010","1019","龍興里"
"68","000","00","011","1111","下埔里"
"68","000","00","011","1112","下田里"
"68","000","00","011","1107","九斗里"
"68","000","00","011","1106","埔頂里"
"68","000","00","011","1122","大坡里"
"68","000","00","011","1121","後庄里"
"68","000","00","011","1103","後湖里"
"68","000","00","011","1101","新屋里"
"68","000","00","011","1102","新生里"
"68","000","00","011","1123","望間里"
"68","000","00","011","1109","東明里"
"68","000","00","011","1120","槺榔里"
"68","000","00","011","1116","永安里"
"68","000","00","011","1115","永興里"
"68","000","00","011","1118","深圳里"
"68","000","00","011","1104","清華里"
"68","000","00","011","1113","石牌里"
"68","000","00","011","1110","石磊里"
"68","000","00","011","1108","社子里"
"68","000","00","011","1117","笨港里"
"68","000","00","011","1119","蚵間里"
"68","000","00","011","1114","赤欄里"
"68","000","00","011","1105","頭洲里"
"68","000","00","012","1207","三和里"
"68","000","00","012","1216","上大里"
"68","000","00","012","1206","保生里"
"68","000","00","012","1220","保障里"
"68","000","00","012","1209","坑尾里"
"68","000","00","012","1219","塔腳里"
"68","000","00","012","1212","大同里"
"68","000","00","012","1213","大堀里"
"68","000","00","012","1204","大潭里"
"68","000","00","012","1223","富林里"
"68","000","00","012","1215","富源里"
"68","000","00","012","1214","崙坪里"
"68","000","00","012","1218","廣福里"
"68","000","00","012","1203","廣興里"
"68","000","00","012","1217","新坡里"
"68","000","00","012","1208","新興里"
"68","000","00","012","1222","樹林里"
"68","000","00","012","1205","武威里"
"68","000","00","012","1202","白玉里"
"68","000","00","012","1224","草新里"
"68","000","00","012","1221","草漯里"
"68","000","00","012","1211","藍埔里"
"68","000","00","012","1201","觀音里"
"68","000","00","012","1210","金湖里"
"68","000","00","013","1306","三光里"
"68","000","00","013","1301","三民里"
"68","000","00","013","1307","奎輝里"
"68","000","00","013","1302","澤仁里"
"68","000","00","013","1309","羅浮里"
"68","000","00","013","1303","義盛里"
"68","000","00","013","1308","華陵里"
"68","000","00","013","1305","長興里"
"68","000","00","013","1304","霞雲里"
"68","000","00","013","1310","高義里"
"66","000","00","001","0108","中華里"
"66","000","00","001","0105","光復里"
"66","000","00","001","0104","公園里"
"66","000","00","001","0102","大墩里"
"66","000","00","001","0107","大誠里"
"66","000","00","001","0106","柳川里"
"66","000","00","001","0103","綠川里"
"66","000","00","001","0101","繼光里"
"66","000","00","002","0210","十甲里"
"66","000","00","002","0213","合作里"
"66","000","00","002","0215","富仁里"
"66","000","00","002","0214","富台里"
"66","000","00","002","0205","干城里"
"66","000","00","002","0202","振興里"
"66","000","00","002","0201","新庄里"
"66","000","00","002","0207","旱溪里"
"66","000","00","002","0216","東信里"
"66","000","00","002","0212","東勢里"
"66","000","00","002","0211","東南里"
"66","000","00","002","0203","東橋里"
"66","000","00","002","0204","東興里"
"66","000","00","002","0217","東英里"
"66","000","00","002","0209","東門里"
"66","000","00","002","0208","樂成里"
"66","000","00","002","0206","泉源里"
"66","000","00","003","0319","南和里"
"66","000","00","003","0303","南門里"
"66","000","00","003","0310","和平里"
"66","000","00","003","0302","國光里"
"66","000","00","003","0301","城隍里"
"66","000","00","003","0322","崇倫里"
"66","000","00","003","0321","工學里"
"66","000","00","003","0318","平和里"
"66","000","00","003","0304","德義里"
"66","000","00","003","0307","新榮里"
"66","000","00","003","0313","樹德里"
"66","000","00","003","0312","樹義里"
"66","000","00","003","0320","永和里"
"66","000","00","003","0311","永興里"
"66","000","00","003","0306","江川里"
"66","000","00","003","0309","福平里"
"66","000","00","003","0308","福興里"
"66","000","00","003","0317","福順里"
"66","000","00","003","0305","積善里"
"66","000","00","003","0314","西川里"
"66","000","00","003","0315","長春里"
"66","000","00","003","0316","長榮里"
"66","000","00","004","0403","三民里"
"66","000","00","004","0421","中興里"
"66","000","00","004","0422","公平里"
"66","000","00","004","0423","公德里"
"66","000","00","004","0417","公正里"
"66","000","00","004","0407","公民里"
"66","000","00","004","0420","公益里"
"66","000","00","004","0409","公舘里"
"66","000","00","004","0402","利民里"
"66","000","00","004","0424","双龍里"
"66","000","00","004","0414","吉龍里"
"66","000","00","004","0410","和龍里"
"66","000","00","004","0418","土庫里"
"66","000","00","004","0425","大忠里"
"66","000","00","004","0413","安龍里"
"66","000","00","004","0406","平和里"
"66","000","00","004","0405","廣民里"
"66","000","00","004","0412","後龍里"
"66","000","00","004","0416","忠明里"
"66","000","00","004","0419","忠誠里"
"66","000","00","004","0415","昇平里"
"66","000","00","004","0404","東昇里"
"66","000","00","004","0401","民生里"
"66","000","00","004","0411","民龍里"
"66","000","00","004","0408","藍興里"
"66","000","00","005","0526","中正里"
"66","000","00","005","0519","中達里"
"66","000","00","005","0503","五常里"
"66","000","00","005","0521","健行里"
"66","000","00","005","0501","光大里"
"66","000","00","005","0527","六合里"
"66","000","00","005","0528","大湖里"
"66","000","00","005","0531","崇德里"
"66","000","00","005","0530","建德里"
"66","000","00","005","0508","建成里"
"66","000","00","005","0513","建興里"
"66","000","00","005","0502","文莊里"
"66","000","00","005","0505","新北里"
"66","000","00","005","0504","新興里"
"66","000","00","005","0522","明德里"
"66","000","00","005","0533","明新里"
"66","000","00","005","0535","梅川里"
"66","000","00","005","0506","樂英里"
"66","000","00","005","0518","淡溝里"
"66","000","00","005","0534","立人里"
"66","000","00","005","0517","育德里"
"66","000","00","005","0515","賴厝里"
"66","000","00","005","0532","賴旺里"
"66","000","00","005","0524","賴明里"
"66","000","00","005","0516","賴村里"
"66","000","00","005","0536","賴福里"
"66","000","00","005","0525","賴興里"
"66","000","00","005","0512","邱厝里"
"66","000","00","005","0510","金華里"
"66","000","00","005","0511","金龍里"
"66","000","00","005","0529","錦平里"
"66","000","00","005","0507","錦村里"
"66","000","00","005","0509","錦洲里"
"66","000","00","005","0520","錦祥里"
"66","000","00","005","0523","長青里"
"66","000","00","005","0514","頂厝里"
"66","000","00","006","0627","上安里"
"66","000","00","006","0628","上德里"
"66","000","00","006","0606","上石里"
"66","000","00","006","0621","何仁里"
"66","000","00","006","0625","何南里"
"66","000","00","006","0610","何厝里"
"66","000","00","006","0609","何安里"
"66","000","00","006","0622","何德里"
"66","000","00","006","0631","何成里"
"66","000","00","006","0630","何明里"
"66","000","00","006","0623","何源里"
"66","000","00","006","0632","何福里"
"66","000","00","006","0620","協和里"
"66","000","00","006","0611","大河里"
"66","000","00","006","0612","大石里"
"66","000","00","006","0613","大福里"
"66","000","00","006","0614","大鵬里"
"66","000","00","006","0616","廣福里"
"66","000","00","006","0605","惠來里"
"66","000","00","006","0617","林厝里"
"66","000","00","006","0618","永安里"
"66","000","00","006","0615","港尾里"
"66","000","00","006","0603","潮洋里"
"66","000","00","006","0634","福中里"
"66","000","00","006","0633","福和里"
"66","000","00","006","0619","福安里"
"66","000","00","006","0635","福恩里"
"66","000","00","006","0638","福林里"
"66","000","00","006","0637","福瑞里"
"66","000","00","006","0636","福聯里"
"66","000","00","006","0639","福雅里"
"66","000","00","006","0626","至善里"
"66","000","00","006","0602","西墩里"
"66","000","00","006","0601","西安里"
"66","000","00","006","0624","西平里"
"66","000","00","006","0607","逢甲里"
"66","000","00","006","0629","逢福里"
"66","000","00","006","0608","鵬程里"
"66","000","00","006","0604","龍潭里"
"66","000","00","007","0710","三厝里"
"66","000","00","007","0724","三和里"
"66","000","00","007","0725","三義里"
"66","000","00","007","0704","中和里"
"66","000","00","007","0701","南屯里"
"66","000","00","007","0717","同心里"
"66","000","00","007","0718","向心里"
"66","000","00","007","0715","大同里"
"66","000","00","007","0721","大業里"
"66","000","00","007","0720","大興里"
"66","000","00","007","0719","大誠里"
"66","000","00","007","0723","寶山里"
"66","000","00","007","0722","惠中里"
"66","000","00","007","0707","文山里"
"66","000","00","007","0716","文心里"
"66","000","00","007","0708","新生里"
"66","000","00","007","0706","春安里"
"66","000","00","007","0705","春社里"
"66","000","00","007","0703","楓樹里"
"66","000","00","007","0709","永定里"
"66","000","00","007","0711","溝墘里"
"66","000","00","007","0712","田心里"
"66","000","00","007","0702","豐樂里"
"66","000","00","007","0714","鎮平里"
"66","000","00","007","0713","黎明里"
"66","000","00","008","0803","三光里"
"66","000","00","008","0841","三和里"
"66","000","00","008","0817","仁和里"
"66","000","00","008","0822","仁愛里"
"66","000","00","008","0818","仁美里"
"66","000","00","008","0834","北京里"
"66","000","00","008","0802","北屯里"
"66","000","00","008","0801","北興里"
"66","000","00","008","0821","同榮里"
"66","000","00","008","0820","后庄里"
"66","000","00","008","0810","和平里"
"66","000","00","008","0819","四民里"
"66","000","00","008","0814","大坑里"
"66","000","00","008","0831","大德里"
"66","000","00","008","0805","平和里"
"66","000","00","008","0826","平安里"
"66","000","00","008","0828","平德里"
"66","000","00","008","0835","平心里"
"66","000","00","008","0840","平昌里"
"66","000","00","008","0804","平田里"
"66","000","00","008","0836","平福里"
"66","000","00","008","0839","平興里"
"66","000","00","008","0838","平陽里"
"66","000","00","008","0827","平順里"
"66","000","00","008","0813","廍子里"
"66","000","00","008","0842","忠平里"
"66","000","00","008","0825","新平里"
"66","000","00","008","0806","東光里"
"66","000","00","008","0811","東山里"
"66","000","00","008","0833","松勇里"
"66","000","00","008","0837","松和里"
"66","000","00","008","0829","松安里"
"66","000","00","008","0832","松強里"
"66","000","00","008","0816","松竹里"
"66","000","00","008","0830","松茂里"
"66","000","00","008","0815","民德里"
"66","000","00","008","0812","民政里"
"66","000","00","008","0808","水景里"
"66","000","00","008","0823","水湳里"
"66","000","00","008","0807","舊社里"
"66","000","00","008","0809","軍功里"
"66","000","00","008","0824","陳平里"
"66","000","00","009","0920","三村里"
"66","000","00","009","0905","下街里"
"66","000","00","009","0903","中山里"
"66","000","00","009","0921","中興里"
"66","000","00","009","0928","中陽里"
"66","000","00","009","0914","北湳里"
"66","000","00","009","0927","北陽里"
"66","000","00","009","0932","南嵩里"
"66","000","00","009","0930","南村里"
"66","000","00","009","0931","南田里"
"66","000","00","009","0925","南陽里"
"66","000","00","009","0917","圳寮里"
"66","000","00","009","0913","大湳里"
"66","000","00","009","0906","富春里"
"66","000","00","009","0936","朴子里"
"66","000","00","009","0911","東勢里"
"66","000","00","009","0915","東湳里"
"66","000","00","009","0929","東陽里"
"66","000","00","009","0912","民生里"
"66","000","00","009","0922","田心里"
"66","000","00","009","0919","社皮里"
"66","000","00","009","0934","翁子里"
"66","000","00","009","0933","翁明里"
"66","000","00","009","0935","翁社里"
"66","000","00","009","0907","葫蘆里"
"66","000","00","009","0910","西勢里"
"66","000","00","009","0909","西安里"
"66","000","00","009","0916","西湳里"
"66","000","00","009","0901","豐原里"
"66","000","00","009","0918","豐圳里"
"66","000","00","009","0904","豐榮里"
"66","000","00","009","0923","豐田里"
"66","000","00","009","0908","豐西里"
"66","000","00","009","0924","鎌村里"
"66","000","00","009","0926","陽明里"
"66","000","00","009","0902","頂街里"
"66","000","00","010","1014","上城里"
"66","000","00","010","1006","上新里"
"66","000","00","010","1015","下城里"
"66","000","00","010","1020","下新里"
"66","000","00","010","1002","中寧里"
"66","000","00","010","1009","中嵙里"
"66","000","00","010","1001","北興里"
"66","000","00","010","1004","南平里"
"66","000","00","010","1024","埤頭里"
"66","000","00","010","1007","廣興里"
"66","000","00","010","1005","延平里"
"66","000","00","010","1016","慶東里"
"66","000","00","010","1017","慶福里"
"66","000","00","010","1012","新盛里"
"66","000","00","010","1025","明正里"
"66","000","00","010","1003","東安里"
"66","000","00","010","1018","東新里"
"66","000","00","010","1008","泰昌里"
"66","000","00","010","1023","泰興里"
"66","000","00","010","1010","福隆里"
"66","000","00","010","1019","粵寧里"
"66","000","00","010","1021","興隆里"
"66","000","00","010","1022","茂興里"
"66","000","00","010","1013","詒福里"
"66","000","00","010","1011","隆興里"
"66","000","00","011","1109","中山里"
"66","000","00","011","1110","南陽里"
"66","000","00","011","1102","大甲里"
"66","000","00","011","1121","太白里"
"66","000","00","011","1117","奉化里"
"66","000","00","011","1104","孔門里"
"66","000","00","011","1122","孟春里"
"66","000","00","011","1108","岷山里"
"66","000","00","011","1105","平安里"
"66","000","00","011","1123","幸福里"
"66","000","00","011","1106","庄美里"
"66","000","00","011","1129","建興里"
"66","000","00","011","1118","德化里"
"66","000","00","011","1114","文曲里"
"66","000","00","011","1116","文武里"
"66","000","00","011","1107","新美里"
"66","000","00","011","1124","日南里"
"66","000","00","011","1101","朝陽里"
"66","000","00","011","1115","武曲里"
"66","000","00","011","1113","武陵里"
"66","000","00","011","1119","江南里"
"66","000","00","011","1128","福德里"
"66","000","00","011","1112","義和里"
"66","000","00","011","1111","薰風里"
"66","000","00","011","1126","西岐里"
"66","000","00","011","1127","銅安里"
"66","000","00","011","1120","頂店里"
"66","000","00","011","1103","順天里"
"66","000","00","011","1125","龍泉里"
"66","000","00","012","1228","下湳里"
"66","000","00","012","1217","中社里"
"66","000","00","012","1208","中興里"
"66","000","00","012","1207","北寧里"
"66","000","00","012","1205","南寧里"
"66","000","00","012","1210","南社里"
"66","000","00","012","1232","吳厝里"
"66","000","00","012","1223","國姓里"
"66","000","00","012","1204","文昌里"
"66","000","00","012","1229","東山里"
"66","000","00","012","1230","楊厝里"
"66","000","00","012","1216","槺榔里"
"66","000","00","012","1227","橋頭里"
"66","000","00","012","1214","武鹿里"
"66","000","00","012","1215","海濱里"
"66","000","00","012","1231","海風里"
"66","000","00","012","1203","清水里"
"66","000","00","012","1226","田寮里"
"66","000","00","012","1213","秀水里"
"66","000","00","012","1212","臨江里"
"66","000","00","012","1224","菁埔里"
"66","000","00","012","1211","裕嘉里"
"66","000","00","012","1206","西寧里"
"66","000","00","012","1209","西社里"
"66","000","00","012","1202","靈泉里"
"66","000","00","012","1225","頂湳里"
"66","000","00","012","1221","高北里"
